CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.type,workload.appname
69.75,0,0,0.05,0.65,0,0,0,70.4,74.04,0,22,0,0.15,0,0,0,7.2,0,1.23,2.8,0.02,4.89,1.41,11,12,0.04,0,0,31380316,22449212,24907712,16379900,20,0,0.986,35.17,0.015,-1,-1,1,0.986,0,0,158,39882,2222,0,71,14,0,2163,14,1420,6.07,3.01,0,throughput_performance,cpustress
69.61,0,0,0,0.65,0,0,0,70.26,74,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.12,2,2,0,0,0,31380316,22449096,24907604,16379900,24,0,0.987,39.879,0.015,-1,-1,1,0.987,0,0,0,39405,1635,0,71,14,0,1550,14,1417,6.07,3.01,0,throughput_performance,cpustress
69.74,0,0.1,0.05,0.6,0.05,0,0,70.49,70.55,0,65,0,0.59,0,8.45,0,9.25,0,2.23,1.6,0.13,0.21,0.27,4,4,0,0,0,31380316,22452660,24911188,16379900,28,0,0.987,35.215,0.04,-1,-1,1,0.987,0,0,601,39045,2181,0,71,14,6,2118,14,1417,6.79,3.21,0,throughput_performance,cpustress
69.85,0,0.05,0,0.55,0,0,0,70.45,74.1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.32,5,5,0,0,0,31380316,22444920,24903468,16379900,32,0,0.986,36.661,0.018,-1,-1,1,0.986,0,0,0,38945,1965,0,71,14,0,1966,17,1420,6.79,3.21,0,throughput_performance,cpustress
69.6,0,0.05,0,0.8,0,0,0,70.45,70.45,0,0,0,0,0,0,0,0,0,0,0,0,0.66,2.18,7,7,0.02,0,0,31380316,22445712,24904260,16379900,32,0,0.987,36.5,0.016,-1,-1,1,0.987,0,0,0,39587,1908,0,71,14,0,1882,14,1417,6.79,3.21,0,throughput_performance,cpustress
70.24,0,0.15,0.05,0.65,0,0,0,71.04,70.84,0,25,0,0.24,0,0,0,9.86,0,1.44,3,0.03,0.43,0.05,1,1,0,0,0,31380316,22448344,24906896,16379900,48,0,0.939,34.912,0.069,-1,-1,1,0.939,0,0,247,39340,2876,0,71,15,6,2810,15,1421,7.37,3.39,0,throughput_performance,cpustress
69.9,0,0.15,0,0.8,0,0,0,70.85,70.75,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.26,5,4,0,0,0,31380316,22435876,24894504,16379900,156,0,0.979,40.013,0.06,-1,-1,1,0.979,0,0,0,39693,3437,0,71,17,7,3492,14,1421,7.37,3.39,0,throughput_performance,cpustress
69.67,0,0,0,0.65,0,0,0,70.32,78.06,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.83,6,7,0.01,0,0,31380316,22422652,24881220,16379900,132,0,0.987,39.606,0.02,-1,-1,1,0.987,0,0,0,39625,2216,0,71,16,0,2119,14,1421,7.37,3.39,0,throughput_performance,cpustress
69.87,0,0.1,0.05,0.75,0,0,0,70.72,70.65,0,3,0,0.01,0,0,0,5,0,5,1.6,0.01,5,0.56,7,5,0.04,0,0,31380316,22427220,24886012,16379900,64,0,0.986,23.358,0.033,-1,-1,1,0.986,0,0,15,39962,3314,0,71,14,2,3357,14,1421,7.37,3.39,0,throughput_performance,cpustress
69.68,0,0.15,0,0.65,0.05,0,0,70.53,70.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31380316,22409328,24868164,16379900,116,0,0.986,20.812,0.026,-1,-1,1,0.986,0,0,0,39351,3316,0,71,14,0,3285,14,1421,7.9,3.56,0,throughput_performance,cpustress
70.53,0,0.05,0,0.45,0,0,0,71.03,71,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.05,1,1,0,0,0,31380316,22403260,24862096,16379900,116,0,0.924,31.381,0.091,-1,-1,1,0.924,0,0,0,39767,4821,0,71,14,0,4741,14,1421,7.9,3.56,0,throughput_performance,cpustress
69.8,0,0.1,0,0.6,0.05,0,0,70.55,70.55,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.26,4,4,0,0,0,31380316,22397636,24856536,16379900,188,0,0.986,23.103,0.024,-1,-1,1,0.986,0,0,0,40156,2951,0,71,14,0,2973,14,1424,7.9,3.56,0,throughput_performance,cpustress
69.85,0,0.1,0,0.65,0,0,0,70.6,74.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,2,0,0,0,31380316,22413980,24872884,16379900,192,0,0.986,23.124,0.027,-1,-1,1,0.986,0,0,0,39461,3234,0,71,14,0,3165,14,1421,7.9,3.56,0,throughput_performance,cpustress
69.85,0,0.2,0,0.8,0.05,0,0,70.9,70.8,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.33,6,5,0,0,0,31380316,22416524,24875432,16379900,196,0,0.986,31.039,0.066,-1,-1,1,0.986,0,0,0,39530,3977,0,71,14,6,3951,15,1426,8.39,3.73,0,throughput_performance,cpustress
69.7,0,0.1,0,0.75,0,0,0,70.55,74.11,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.45,7,7,0,0,0,31380316,22415976,24874888,16379900,204,0,0.986,18.355,0.022,-1,-1,1,0.986,0,0,0,39759,3121,0,71,15,0,3122,14,1420,8.39,3.73,0,throughput_performance,cpustress
70.03,0,0.15,0,0.4,0,0,0,70.58,74.26,0,0,0,0,0,0,0,0,0,0,0,0,4.69,1.08,7,7,0.04,0,0,31380316,22420736,24879664,16379900,204,0,0.986,24.685,0.037,-1,-1,1,0.986,0,0,0,39816,3891,0,71,14,3,3844,14,1422,8.39,3.73,0,throughput_performance,cpustress
70.14,0,0.1,0,0.65,0,0,0,70.89,70.8,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.12,2,2,0,0,0,31380316,22423316,24882284,16379900,212,0,0.986,30.684,0.066,-1,-1,1,0.986,0,0,0,39346,4052,0,71,14,0,4046,15,1423,8.84,3.91,0,throughput_performance,cpustress
69.75,0,0.15,0,0.8,0.05,0,0,70.75,74.52,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.19,3,3,0,0,0,31380316,22423140,24882208,16379900,284,0,0.982,31.092,0.068,-1,-1,1,0.982,0,0,0,39286,3959,0,71,17,7,3917,14,1422,8.84,3.91,0,throughput_performance,cpustress
69.82,0,0.1,0,0.7,0,0,0,70.62,74.21,0,3,0,0.04,0,0,0,12,0,9,0.9,0.02,0.2,0.26,4,4,0,0,0,31380316,22419536,24878612,16379900,284,0,0.895,21.541,0.03,-1,-1,1,0.895,0,0,36,39807,3162,0,71,14,0,3123,14,1422,8.84,3.91,0,throughput_performance,cpustress
69.9,0,0.05,0,0.55,0,0,0,70.5,74.21,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.12,2,2,0,0,0,31380316,22425088,24884180,16379900,256,0,0.944,25.129,0.039,-1,-1,1,0.944,0,0,0,40490,4004,0,71,14,0,4005,15,1423,8.84,3.91,0,throughput_performance,cpustress
70.46,0,0,0,0.65,0.05,0,0,71.16,71.2,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.19,3,3,0,0,0,31380316,22426024,24885120,16379900,268,0,0.992,32.651,0.195,-1,-1,1,0.992,0,0,0,39786,3948,0,71,15,1,4000,14,1422,9.33,4.09,0,throughput_performance,cpustress
69.82,0,0.1,0.05,0.65,0,0,0,70.57,74.37,0,24,0,0.39,0,0,0,16.75,0,1.25,2.3,0.03,0.26,0.19,4,2,0,0,0,31380316,22429928,24889108,16379900,328,0,0.974,26.784,0.039,-1,-1,1,0.974,0,0,402,39893,3491,0,71,14,0,3490,16,1423,9.33,4.09,0,throughput_performance,cpustress
69.7,0,0.2,0.05,0.75,0.05,0,0,70.7,70.75,0,11,0,0.05,0,0,0,4.64,0,2.09,2.4,0.02,0.25,0.06,5,1,0,0,0,31380316,22429340,24888348,16379900,164,0,0.986,22.769,0.031,-1,-1,1,0.986,0,0,51,39169,3757,0,71,14,0,3703,16,1425,9.33,4.09,0,throughput_performance,cpustress
70.61,0,0.05,0,0.45,0,0,0,71.11,71.1,0,0,0,0,0,0,0,0,0,0,0,0,6.34,2.07,23,22,0.05,0,0,31380316,22431108,24890160,16379900,176,0,0.99,32.317,0.113,-1,-1,1,0.99,0,0,0,39528,4015,0,72,14,0,3951,14,1422,9.7,4.25,0,throughput_performance,cpustress
69.9,0,0.15,0.05,0.6,0,0,0,70.65,70.65,0,32,0,0.26,0,11.11,0,8.27,0,4.53,1.6,0.13,0.15,0.19,3,3,0,0,0,31380316,22429340,24888508,16379900,280,0,0.987,36.308,0.052,-1,-1,1,0.987,0,0,265,39742,2808,0,71,14,7,2787,14,1422,9.7,4.25,0,throughput_performance,cpustress
69.7,0,0.1,0.05,0.65,0,0,0,70.45,70.5,0,15,0,0.62,0,6.25,0,42.4,0,2.4,1,0.03,0.2,0.26,4,4,0,0,0,31380316,22430648,24889864,16379900,636,0,0.986,39.485,0.018,-1,-1,1,0.986,0,0,636,39532,1728,0,71,16,1,1693,14,1422,9.7,4.25,0,throughput_performance,cpustress
69.68,0,0.1,0,0.55,0.05,0,0,70.38,70.4,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,1,1,0,0,0,31380316,22437200,24896436,16379900,12,0,0.987,33.755,0.014,-1,-1,1,0.987,0,0,0,39356,1740,0,71,14,0,1676,16,1425,9.7,4.25,0,throughput_performance,cpustress
69.83,0,0.25,0,0.75,0,0,0,70.83,70.85,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.12,2,2,0,0,0,31380316,22440004,24899240,16379900,16,0,0.987,36.086,0.048,-1,-1,1,0.987,0,0,0,39027,2838,0,71,14,0,2815,14,1425,10.05,4.42,0,throughput_performance,cpustress
69.95,0,0,0.05,0.55,0,0,0,70.5,74.16,0,3,0,0.02,0,0,0,6.17,0,5,1.6,0.01,0.1,0.13,2,2,0,0,0,31380316,22433460,24892452,16379900,36,0,0.987,37.458,0.025,-1,-1,1,0.987,0,0,18,39427,2311,0,71,14,0,2262,14,1425,10.05,4.42,0,throughput_performance,cpustress
69.9,0,0.1,0,0.65,0,0,0,70.65,74.21,0,2,0,0.01,0,0,0,7.25,0,3,0.6,0.01,0.36,0.39,7,6,0,0,0,31380316,22430508,24889636,16379900,80,0,0.986,47.523,0.038,-1,-1,1,0.986,0,0,0,39512,2503,0,71,14,0,2416,15,1424,10.05,4.42,0,throughput_performance,cpustress
69.56,0,0.05,0,0.75,0.05,0,0,70.41,78.22,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.14,1,2,0,0,0,31380316,22432624,24891692,16379900,124,0,0.987,37.104,0.017,-1,-1,1,0.987,0,0,0,38975,1844,0,71,17,3,1821,14,1421,10.05,4.42,0,throughput_performance,cpustress
69.9,0,0.2,0,0.4,0,0,0,70.5,70.45,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,1,1,0,0,0,31380316,22439436,24898504,16379900,132,0,0.987,37.24,0.046,-1,-1,1,0.987,0,0,0,39305,2307,0,71,14,6,2230,14,1421,10.37,4.58,0,throughput_performance,cpustress
21.99,0,0.15,0,3,0.1,0,0,25.24,25.23,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.13,2,2,0,0,0,31380316,22433072,24892148,16379900,132,0,1.019,30.643,0.124,-1,-1,1,1.019,0,0,0,39424,2143,0,25,1,1,2138,0,1407,10.37,4.58,0,throughput_performance,cpustress
